"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","2449.3872","3218.1392","147.10773","188.01765","62.54523","62.89506","64.25811","97.76088","1496.08368","1531.5174","1498.4622","1475.73396","1510.61436","1421.73612","25.289124","25.363788","26.12274","25.466688","1","1","1"
"","2443.1934","3216.3864","147.04599","187.957935","62.499255","62.72076","64.25562","8.125935","1494.52308","1528.16184","1497.24468","1475.33508","1510.17984","1420.62912","25.276854","25.356582","26.10192","25.343904","0","0","1"
"","2443.0938","3216.2096","146.9615","187.61526","62.41509","62.544765","64.214175","82.283775","1493.4222","1521.954","1495.74996","1467.864","1502.15364","1418.06808","25.230966","25.351122","26.096694","25.315908","1","1","1"
"","2433.9714","3209.8088","146.77712","187.57197","62.366685","62.47629","64.13697","57.034245","1491.111","1520.60184","1493.59572","1465.6752","1501.3044","1413.00756","25.163328","25.318434","26.09178","25.257504","1","1","1"
"","2424.3666","3201.4864","146.702115","187.53435","62.315115","62.41326","64.08006","4.31229","1490.01948","1513.071","1492.76412","1463.69484","1501.27812","1406.4948","25.082658","25.30461","26.081286","25.147758","0","2","1"
"","2420.8392","3194.7936","146.686855","186.834195","62.22867","62.20629","63.78567","85.335285","1488.74544","1513.03716","1489.66884","1456.99092","1500.54048","1402.0956","25.05372","25.220046","25.99962","25.144446","1","2","1"
"","2418.3936","3191.3736","146.618675","186.297525","62.22855","62.19747","63.739635","67.89744","1488.39372","1512.27828","1484.16156","1454.95656","1500.52068","1401.7806","25.020684","25.130352","25.858128","25.141332","0","2","1"
"","2406.1716","3190.5664","145.558035","186.07986","61.943955","62.145615","63.564825","74.25657","1486.97388","1505.18124","1480.73724","1454.84532","1496.83248","1401.54444","24.995784","25.09653","25.839012","25.109202","0","0","1"
"","2404.9224","3185.3936","145.5454","186.02271","61.932075","62.11194","63.542115","139.11621","1486.96884","1500.73488","1479.87576","1453.87368","1492.86564","1394.66304","24.814056","25.075128","25.794216","25.095954","0","0","1"
"","2393.295","3181.5144","145.42353","185.94864","61.922325","62.025975","63.51783","69.88674","1481.86764","1496.31876","1478.20176","1452.63312","1490.56524","1393.43004","24.806364","25.052256","25.773822","25.05921","1","1","1"
"","2386.5138","3174.3056","144.862235","185.849415","61.853685","61.89711","63.501405","130.859835","1476.93132","1491.85656","1471.58568","1450.78416","1489.64436","1393.3566","24.791958","24.87063","25.745376","25.057134","0","2","1"
"","2379.1794","3173.8864","144.424245","185.759235","61.698465","61.84722","63.40353","106.877205","1475.43732","1490.44464","1461.59136","1447.18524","1488.50676","1380.91644","24.791586","24.862794","25.728984","25.05333","1","1","1"
"","2372.3796","3171.9848","144.115545","185.750865","61.34433","61.78362","63.37629","29.2215","1475.13744","1490.19912","1460.23452","1445.52564","1481.38236","1377.91656","24.728862","24.836952","25.559088","25.02618","1","1","1"
"","2356.9944","3169.1952","143.96417","185.540445","61.297965","61.710465","63.256845","84.95133","1474.85952","1486.49832","1458.3618","1445.10912","1477.12968","1376.2638","24.723234","24.799326","25.549158","24.988944","1","1","1"
"","2354.6694","3167.3576","143.87779","185.042205","61.276875","61.650945","63.193245","54.701055","1472.47884","1486.20096","1458.35568","1444.05684","1474.97724","1375.95168","24.689286","24.78237","25.50018","24.895554","1","2","1"
"","2352.4416","3164.7928","143.757075","184.829445","61.15302","61.54596","62.82096","125.587665","1466.18352","1481.88564","1457.24112","1443.50892","1473.723","1372.6998","24.662502","24.769932","25.47429","24.856986","1","1","1"
"","2348.2374","3163.4816","143.55621","184.51971","61.078545","61.51677","62.793855","103.217475","1465.64748","1477.9296","1455.5538","1443.4992","1473.0624","1366.31556","24.557136","24.761226","25.416498","24.852588","0","0","1"
"","2347.1178","3162.6376","143.13019","184.450185","61.03488","61.32519","62.746515","123.419745","1463.9166","1477.60416","1453.17024","1438.56648","1469.87172","1363.41576","24.503556","24.732894","25.408224","24.81429","1","1","1"
"","2342.9676","3154.776","142.970555","183.60648","61.020315","61.14591","62.726835","109.19556","1462.71564","1475.856","1451.79036","1431.38592","1468.06056","1362.59496","24.456018","24.6678","25.369242","24.78327","1","2","1"
"","2341.5636","3152.6976","142.81316","183.432915","60.952335","61.116195","62.644155","123.11076","1460.80692","1473.79896","1447.47972","1430.48124","1467.3168","1359.21708","24.36633","24.649026","25.36029","24.637392","0","0","1"
"","2339.3826","3141.156","142.40527","183.049335","60.94428","60.96951","62.632215","92.36625","1456.93224","1473.74172","1442.23884","1427.21028","1467.08388","1358.4024","24.352686","24.594246","25.345758","24.634356","0","0","1"
"","2333.718","3137.5184","142.161005","182.690595","60.8493","60.922575","62.583405","69.074355","1455.51096","1472.02344","1441.62756","1426.93308","1465.51104","1357.85592","24.221634","24.554484","25.339902","24.585906","0","0","1"
"","2328.996","3128.384","142.13486","182.2671","60.79512","60.80823","62.568765","50.660235","1453.02048","1471.95504","1433.32092","1424.68488","1464.417","1357.67592","24.220662","24.4497","25.33293","24.53637","1","0","1"
"","2319.1152","3103.0824","142.041935","182.208105","60.667275","60.755265","62.08971","56.41197","1449.93132","1471.08348","1431.29268","1423.57032","1462.58712","1356.05268","24.146412","24.438228","25.277478","24.536154","0","0","1"
"","2317.8438","3102.0928","142.030525","182.0556","60.44739","60.631875","62.055015","60.846945","1449.5364","1467.23472","1430.29944","1422.03204","1460.60064","1351.77912","24.082518","24.357396","25.272438","24.521634","0","2","1"
"","2314.6344","3098.2648","141.928955","181.92339","60.361245","60.524775","61.92318","24.404235","1445.4504","1464.5646","1428.68844","1420.48764","1458.95292","1348.47612","23.990934","24.235098","25.198026","24.517266","0","0","1"
"","2312.9466","3097.0312","141.91317","181.78938","60.142185","60.51597","61.83591","82.777515","1444.96728","1462.6962","1428.5664","1420.13988","1457.54964","1346.76648","23.918742","24.233634","24.97875","24.343536","1","2","1"
"","2310.1914","3091.244","141.474095","181.135755","60.135705","60.443865","61.42059","94.56012","1442.87532","1449.15372","1425.186","1418.40756","1454.27508","1340.05788","23.907672","24.141732","24.966084","24.336876","1","1","1"
"","2304.4764","3083.828","141.36297","180.69984","59.99688","60.42543","61.35951","7.381155","1438.63956","1448.02368","1420.31592","1416.84552","1452.22884","1338.78204","23.856252","24.127998","24.888606","24.241758","1","1","1"
"","2301.9504","3081.684","141.20372","180.668745","59.94348","60.14343","61.15161","125.791995","1435.74588","1445.86512","1414.4724","1416.735","1450.31436","1338.24276","23.855184","24.093132","24.853542","24.188016","1","1","1"
"","2301.7368","3080.052","140.7007","180.651195","59.891655","60.040335","61.100685","121.98471","1431.42264","1445.30028","1412.42004","1416.25332","1445.50908","1338.16896","23.854578","24.066918","24.840072","24.131634","0","2","1"
"","2298.72","3068.1504","140.47215","180.40284","59.845815","60.036885","60.927945","111.830745","1430.25804","1443.20724","1410.28524","1415.93148","1444.55472","1333.27764","23.817666","24.005448","24.776382","24.129732","1","2","1"
"","2270.0568","3067.7528","139.51028","180.373185","59.41632","60.029865","60.875835","143.61534","1421.38836","1441.68912","1406.06316","1411.7364","1444.45824","1330.77996","23.786166","23.999772","24.742764","24.119028","1","1","1"
"","2265.3708","3065.6208","139.272455","180.09801","59.310435","59.936385","60.7764","99.87591","1418.76576","1438.56972","1395.5994","1410.91488","1442.56032","1330.074","23.769768","23.97372","24.741702","24.11661","0","1","1"
"","2264.91","3063.488","138.693765","179.64666","59.299725","59.929965","60.64299","118.36467","1415.55204","1432.93176","1393.46856","1410.5736","1437.8724","1327.69224","23.597454","23.890794","24.721014","24.051378","1","1","1"
"","2252.0472","3059.2008","138.44908","179.278515","59.04546","59.802135","60.447135","43.79175","1414.90512","1432.26936","1386.18144","1410.27876","1436.32548","1327.02948","23.518086","23.67894","24.71472","23.970924","0","0","1"
"","2250.1854","3058.5464","137.59522","179.271405","59.00616","59.569605","60.405675","129.8481","1412.93268","1432.07172","1382.94108","1409.6106","1432.65636","1325.11788","23.501778","23.664594","24.711234","23.896056","0","2","1"
"","2241.1338","3053.7912","137.405905","179.208675","58.81143","59.37612","60.224895","132.580185","1412.8542","1430.32536","1381.10976","1403.99172","1429.18632","1321.22772","23.477766","23.662218","24.633216","23.762298","0","0","1"
"","2240.1828","3039.1888","137.10165","178.6995","58.750785","59.338875","60.09444","112.73856","1408.85208","1429.04088","1375.99524","1402.74828","1429.13196","1320.24852","23.395074","23.592204","24.563952","23.716506","0","0","1"
"","2238.6198","3038.8008","135.943675","178.171065","58.5795","59.245995","60.013905","86.31375","1408.35996","1424.95452","1373.418","1399.4676","1429.10892","1315.91376","23.378754","23.569056","24.491712","23.714154","1","1","1"
"","2237.9292","3037.3528","135.58881","177.905655","58.31997","59.22219","59.68005","123.26043","1407.26052","1423.35216","1372.27716","1398.2094","1427.48028","1314.72252","23.274378","23.526066","24.466944","23.69637","1","1","1"
"","2237.1492","3031.7216","135.587165","177.39828","58.009485","59.16177","59.612445","131.63682","1398.10716","1419.91056","1370.75004","1394.02764","1421.77536","1313.89632","23.257344","23.51076","24.36594","23.689524","1","2","1"
"","2236.296","3030.5328","135.519405","177.35166","57.98508","59.15709","59.498685","11.139585","1393.56216","1418.39784","1368.89064","1393.99488","1421.1666","1310.30424","23.247216","23.469072","24.362478","23.62038","0","0","1"
"","2235.9654","3025.7376","135.516325","176.953725","57.959685","59.13888","59.38278","56.265705","1391.53788","1417.50288","1368.72468","1392.51384","1421.14608","1309.17456","23.220156","23.461266","24.316494","23.617308","0","0","1"
"","2231.1966","3014.4","134.734495","176.899545","57.93138","59.04645","59.38251","107.900955","1388.19492","1416.81492","1368.01476","1390.35492","1419.327","1308.08664","23.12775","23.42877","24.303378","23.563044","0","0","1"
"","2228.7066","3012.5976","134.63779","176.85684","57.865365","59.032455","58.894275","57.01707","1386.12312","1412.451","1367.67996","1385.39484","1405.46196","1307.96208","23.098962","23.379288","24.274824","23.52255","0","0","1"
"","2223.4836","3009.9952","134.606115","176.798025","57.751755","58.99506","58.84659","32.052885","1381.53312","1412.05212","1365.957","1385.21376","1400.2956","1298.64276","23.073906","23.321808","24.164028","23.518824","1","1","1"
"","2222.5362","3006.608","134.391145","176.07159","57.695895","58.94208","58.649565","112.51767","1374.51204","1409.89536","1364.51592","1384.76664","1399.57776","1295.31312","23.059818","23.306724","24.131742","23.495064","0","0","1"
"","2219.0502","3000.1168","133.58436","175.91094","57.4992","58.840485","58.61667","15.26214","1366.70616","1409.2002","1361.69568","1379.48364","1399.42332","1293.09588","23.047062","23.260572","24.081966","23.491164","0","0","1"
"","2217.0324","2998.9544","133.16688","175.857075","57.394725","58.580355","58.53213","90.40335","1365.74928","1403.55756","1358.62128","1379.31084","1398.58596","1292.6988","23.016324","23.158908","23.98605","23.482182","0","2","1"
"","2215.035","2992.2784","132.9167","175.84173","57.36","58.44951","58.38186","17.2341","1365.69888","1399.77864","1351.03032","1379.05596","1398.21408","1292.30388","22.996512","23.098722","23.86323","23.245914","0","2","1"
"","2212.0566","2990.7168","132.672925","175.57398","57.30819","58.165965","58.24779","22.993035","1364.71824","1399.06476","1343.61756","1369.64268","1391.1822","1289.83788","22.938654","23.075706","23.817402","23.236818","1","1","1"
"","2212.0386","2982.852","132.66673","175.432725","57.18975","58.14981","58.247115","88.50411","1364.52312","1397.88072","1343.13948","1368.75528","1387.53468","1288.7406","22.907394","23.071896","23.796762","23.207514","1","2","1"
"","2203.3584","2977.996","132.47864","175.430385","57.021195","57.87891","58.21152","45.112485","1363.77468","1397.3508","1341.98064","1366.85556","1384.8696","1281.18852","22.855782","23.028426","23.792538","23.180076","1","1","1"
"","2198.8362","2977.6216","132.098715","175.239675","56.959875","57.67929","57.955665","45.39558","1360.97964","1386.82656","1335.56256","1365.3666","1384.39512","1279.07676","22.823628","23.00682","23.783196","23.121972","0","2","1"
"","2198.3694","2974.7152","132.018215","174.894165","56.851395","57.618","57.90339","20.896695","1358.01072","1384.89264","1331.47908","1364.3172","1383.48504","1275.46848","22.821288","23.00226","23.747736","23.086164","0","0","1"
"","2197.3278","2969.444","131.91969","174.709845","56.81478","57.610335","57.86688","34.45668","1356.70428","1382.79636","1330.88796","1363.08888","1380.7872","1274.33124","22.809534","22.989318","23.682648","23.07198","0","0","1"
"","2188.3014","2961.4056","131.903485","174.603825","56.6736","57.603855","57.73725","145.555635","1354.64184","1381.815","1328.92452","1361.28672","1378.58832","1273.74444","22.7553","22.909632","23.675664","22.999398","0","0","1"
"","2186.2854","2960.0872","131.888925","173.61612","56.51805","57.46164","57.66765","10.73529","1352.74176","1381.6278","1324.36584","1358.631","1374.9426","1272.93444","22.737366","22.89456","23.674338","22.993968","1","1","1"
"","2179.3734","2957.2296","130.815335","172.74978","56.41941","57.4092","57.35592","105.417045","1351.79244","1380.57588","1320.8328","1358.46288","1374.69852","1272.63024","22.732914","22.8381","23.642376","22.971234","0","2","1"
"","2172.693","2943.0496","130.775365","172.49328","56.37012","57.406215","57.326565","76.97859","1347.67728","1379.35332","1318.38624","1356.69672","1374.55812","1271.9754","22.683906","22.73418","23.623962","22.96932","0","0","1"
"","2172.3306","2938.4088","130.49498","171.88848","56.079585","57.39576","57.188805","39.11433","1346.99832","1375.812","1314.61596","1355.85432","1367.03088","1270.54692","22.611534","22.713726","23.606064","22.955208","0","0","1"
"","2158.8378","2938.0648","130.399325","171.76851","55.97133","57.35358","57.130275","88.796805","1346.3226","1371.78324","1314.61128","1354.5936","1364.85576","1270.46484","22.579398","22.6854","23.604432","22.93407","0","2","1"
"","2144.9706","2935.8976","130.23493","171.298665","55.83669","57.304005","57.04356","45.494865","1344.40524","1369.33668","1312.30296","1351.79028","1363.68288","1267.3818","22.557384","22.56831","23.546832","22.887402","0","0","1"
